device_id,device_name,wallet_id,location
687,Security Camera 687,57937,Sibiu
688,Security Camera 688,58137,Madrid
689,Environmental Sensor 689,19542,Barcelona
690,Environmental Sensor 690,65369,Berlin
691,Energy Monitor 691,27505,Berlin
692,Smart Meter 692,86781,Sibiu
693,Humidity Sensor 693,50664,Barcelona
694,Smart Light 694,70846,Madrid
695,Environmental Sensor 695,16451,Amsterdam
696,IoT Gateway 696,82129,Madrid
697,IoT Gateway 697,40849,Vienna
698,Smart Lock 698,20700,Brasov
699,GPS Tracker 699,52388,Bucharest
700,Industrial Sensor 700,57010,Iasi
701,GPS Tracker 701,86199,Budapest
702,GPS Tracker 702,90349,Oradea
703,Smart Light 703,84334,Sibiu
704,IoT Gateway 704,53467,Brasov
705,Environmental Sensor 705,74251,Craiova
706,Smart Light 706,25164,Warsaw
707,Temperature Sensor 707,11713,Cluj-Napoca
708,IoT Gateway 708,1727,Iasi
709,Water Sensor 709,78526,Brasov
710,Smart Thermostat 710,2271,Arad
711,Security Camera 711,62980,Warsaw
712,Smart Lock 712,26953,Prague
713,Smart Light 713,26434,Cluj-Napoca
714,Security Camera 714,53525,Iasi
715,Humidity Sensor 715,90629,Cluj-Napoca
716,Smart Thermostat 716,47845,Warsaw
717,Smart Lock 717,61595,Craiova
718,Humidity Sensor 718,33827,Prague
719,Security Camera 719,86035,Amsterdam
720,Smart Light 720,25877,Warsaw
721,Smart Lock 721,97600,Constanta
722,Smart Light 722,37319,Barcelona
723,Energy Monitor 723,57293,Craiova
724,Water Sensor 724,87395,Madrid
725,Industrial Sensor 725,94749,Budapest
726,GPS Tracker 726,50985,Barcelona
727,Water Sensor 727,45191,Arad
728,Smart Meter 728,71046,Madrid
729,Water Sensor 729,74175,Constanta
730,Humidity Sensor 730,20801,Arad
731,Smart Lock 731,42767,Cluj-Napoca
732,Air Quality Sensor 732,36269,Constanta
733,IoT Gateway 733,84236,Bucharest
734,Water Sensor 734,78204,Madrid
735,Energy Monitor 735,75988,Paris
736,Motion Sensor 736,3906,Paris
737,Water Sensor 737,91350,Cluj-Napoca
738,Smart Lock 738,86483,Madrid
739,Smart Lock 739,75179,Warsaw
740,Motion Sensor 740,71793,Oradea
741,Environmental Sensor 741,93517,Arad
742,Energy Monitor 742,68214,Berlin
743,Industrial Sensor 743,87783,Craiova
744,IoT Gateway 744,18874,Barcelona
745,Water Sensor 745,30104,Iasi
746,Smart Lock 746,77767,Brasov
747,Temperature Sensor 747,29968,Bucharest
748,Industrial Sensor 748,25823,Madrid
749,Motion Sensor 749,91865,Prague
750,Smart Thermostat 750,79133,Timisoara
751,Motion Sensor 751,75551,Bucharest
752,Smart Thermostat 752,21916,Arad
753,GPS Tracker 753,30879,Arad
754,IoT Gateway 754,41804,Madrid
755,Smart Light 755,5255,Warsaw
756,Smart Lock 756,58317,Timisoara
757,Smart Thermostat 757,87707,Vienna
758,IoT Gateway 758,69957,Brasov
759,Energy Monitor 759,29331,Cluj-Napoca
760,Energy Monitor 760,95128,Berlin
761,Energy Monitor 761,86735,Prague
762,Water Sensor 762,76757,Arad
763,Air Quality Sensor 763,23430,Oradea
764,Smart Light 764,16190,Paris
765,Temperature Sensor 765,37698,Madrid
766,Industrial Sensor 766,82776,Oradea
767,Industrial Sensor 767,57325,Prague
768,Industrial Sensor 768,41225,Craiova
769,Security Camera 769,51338,Iasi
770,Environmental Sensor 770,81545,Cluj-Napoca
771,Energy Monitor 771,43252,Oradea
772,Security Camera 772,2911,Constanta
773,Industrial Sensor 773,95279,Brasov
774,Environmental Sensor 774,68066,Arad
775,Smart Light 775,31160,Madrid
776,Industrial Sensor 776,54137,Constanta
777,GPS Tracker 777,42979,Oradea
778,Security Camera 778,96318,Madrid
779,Industrial Sensor 779,80394,Amsterdam
780,IoT Gateway 780,68280,Iasi
781,Environmental Sensor 781,62932,Brasov
782,Air Quality Sensor 782,23650,Barcelona
783,Energy Monitor 783,44602,Bucharest
784,Motion Sensor 784,46832,Madrid
785,Security Camera 785,14273,Madrid
786,Smart Light 786,53419,Cluj-Napoca
787,Environmental Sensor 787,6175,Amsterdam
788,Motion Sensor 788,45497,Craiova
789,GPS Tracker 789,43271,Prague
790,Security Camera 790,80480,Berlin
791,Energy Monitor 791,39265,Arad
792,GPS Tracker 792,64166,Paris
793,Motion Sensor 793,44354,Berlin
794,Environmental Sensor 794,62534,Prague
795,Industrial Sensor 795,57762,Budapest
796,Environmental Sensor 796,5239,Madrid
797,Air Quality Sensor 797,61489,Madrid
798,IoT Gateway 798,39813,Brasov
799,Temperature Sensor 799,93372,Warsaw
800,Smart Thermostat 800,27384,Brasov
801,Energy Monitor 801,30837,Madrid
802,Industrial Sensor 802,56136,Iasi
803,Temperature Sensor 803,66898,Vienna
804,Smart Thermostat 804,93723,Cluj-Napoca
805,GPS Tracker 805,5523,Craiova
806,Smart Thermostat 806,87306,Madrid
807,Smart Lock 807,96952,Madrid
808,Smart Light 808,71946,Arad
809,Motion Sensor 809,37153,Berlin
810,Environmental Sensor 810,90393,Budapest
811,Humidity Sensor 811,42695,Bucharest
812,Energy Monitor 812,86288,Warsaw
813,Water Sensor 813,91170,Cluj-Napoca
814,Industrial Sensor 814,46650,Warsaw
815,Energy Monitor 815,98039,Timisoara
816,Security Camera 816,17701,Bucharest
817,Smart Meter 817,96625,Prague
818,Water Sensor 818,63173,Arad
819,Temperature Sensor 819,97517,Cluj-Napoca
820,Humidity Sensor 820,93893,Iasi
821,IoT Gateway 821,67697,Oradea
822,Industrial Sensor 822,18487,Bucharest
823,Motion Sensor 823,82113,Madrid
824,Temperature Sensor 824,66450,Vienna
825,Water Sensor 825,24857,Cluj-Napoca
826,IoT Gateway 826,80204,Brasov
827,Smart Thermostat 827,79243,Vienna
828,Security Camera 828,61901,Oradea
829,Air Quality Sensor 829,64643,Madrid
830,Air Quality Sensor 830,61417,Barcelona
831,Industrial Sensor 831,50973,Brasov
832,Air Quality Sensor 832,81581,Budapest
833,Environmental Sensor 833,51929,Paris
834,Smart Lock 834,10776,Iasi
835,Industrial Sensor 835,62273,Arad
836,Humidity Sensor 836,40647,Amsterdam
837,Environmental Sensor 837,45380,Barcelona
838,Motion Sensor 838,98235,Constanta
839,Air Quality Sensor 839,83484,Paris
840,Smart Lock 840,7951,Brasov
841,Smart Lock 841,78678,Berlin
842,Air Quality Sensor 842,82429,Sibiu
843,Smart Light 843,76510,Brasov
844,Smart Light 844,96559,Berlin
845,Humidity Sensor 845,9714,Vienna
846,Motion Sensor 846,13755,Madrid
847,Smart Light 847,25181,Oradea
848,Water Sensor 848,46287,Paris
849,IoT Gateway 849,41786,Prague
850,Energy Monitor 850,69835,Arad
851,Industrial Sensor 851,93812,Arad
852,Motion Sensor 852,78647,Craiova
853,Smart Light 853,52871,Iasi
854,Smart Meter 854,76972,Constanta
855,Industrial Sensor 855,84066,Berlin
856,Smart Thermostat 856,49064,Oradea
857,Smart Light 857,36928,Sibiu
858,Industrial Sensor 858,97659,Constanta
859,GPS Tracker 859,85228,Amsterdam
860,IoT Gateway 860,11111,Sibiu
861,Air Quality Sensor 861,51460,Brasov
862,Water Sensor 862,5808,Craiova
863,Motion Sensor 863,65976,Paris
864,Smart Meter 864,16619,Prague
865,Motion Sensor 865,34624,Budapest
866,Smart Lock 866,21506,Munich
867,Security Camera 867,47434,Sibiu
868,Smart Light 868,65445,Cluj-Napoca
869,Motion Sensor 869,18867,Sibiu
870,Smart Meter 870,61388,Prague
871,IoT Gateway 871,8692,Amsterdam
872,Humidity Sensor 872,65910,Barcelona
873,Water Sensor 873,62788,Barcelona
874,Smart Meter 874,51011,Timisoara
875,Temperature Sensor 875,10649,Sibiu
876,Motion Sensor 876,63780,Oradea
877,Air Quality Sensor 877,27312,Warsaw
878,GPS Tracker 878,3526,Amsterdam
879,Security Camera 879,72724,Amsterdam
880,Temperature Sensor 880,41198,Prague
881,IoT Gateway 881,46725,Cluj-Napoca
882,IoT Gateway 882,94530,Prague
883,Security Camera 883,80514,Munich
884,Temperature Sensor 884,85756,Prague
885,Smart Lock 885,99538,Barcelona
886,Smart Lock 886,4318,Budapest
887,Environmental Sensor 887,75799,Brasov
888,IoT Gateway 888,7561,Warsaw
889,GPS Tracker 889,24630,Warsaw
890,Industrial Sensor 890,57129,Prague
891,IoT Gateway 891,24130,Timisoara
892,Environmental Sensor 892,18839,Prague
893,Smart Light 893,20913,Timisoara
894,Energy Monitor 894,611,Vienna
895,Air Quality Sensor 895,11533,Craiova
896,Energy Monitor 896,23320,Brasov
897,Smart Meter 897,46138,Vienna
898,Motion Sensor 898,15954,Craiova
899,Motion Sensor 899,19203,Timisoara
900,Industrial Sensor 900,69045,Vienna
901,Smart Meter 901,4171,Berlin
902,Humidity Sensor 902,83016,Paris
903,Smart Thermostat 903,63902,Madrid
904,Water Sensor 904,9777,Brasov
905,Smart Lock 905,57525,Vienna
906,Air Quality Sensor 906,2673,Brasov
907,Water Sensor 907,54058,Paris
908,Energy Monitor 908,26045,Iasi
909,Temperature Sensor 909,970,Budapest
910,Smart Thermostat 910,24622,Craiova
911,Humidity Sensor 911,67062,Timisoara
912,IoT Gateway 912,5661,Craiova
913,IoT Gateway 913,22280,Arad
914,Smart Meter 914,18886,Sibiu
915,Air Quality Sensor 915,9044,Constanta
916,Environmental Sensor 916,88925,Craiova
917,IoT Gateway 917,27126,Munich
918,Humidity Sensor 918,19891,Iasi
919,IoT Gateway 919,49186,Sibiu
920,GPS Tracker 920,48730,Brasov
921,Energy Monitor 921,83613,Prague
922,Smart Thermostat 922,58530,Sibiu
923,Smart Lock 923,66055,Craiova
924,Security Camera 924,72948,Vienna
925,Environmental Sensor 925,22841,Oradea
926,Security Camera 926,97935,Paris
927,Smart Meter 927,60752,Barcelona
928,Temperature Sensor 928,28022,Oradea
929,Industrial Sensor 929,43944,Munich
930,Industrial Sensor 930,56662,Munich
931,Industrial Sensor 931,43653,Bucharest
932,IoT Gateway 932,30069,Munich
933,Industrial Sensor 933,13385,Berlin
934,Humidity Sensor 934,564,Craiova
935,Motion Sensor 935,53741,Constanta
936,Water Sensor 936,94597,Arad
937,Energy Monitor 937,91024,Timisoara
938,Smart Meter 938,13496,Amsterdam
939,Motion Sensor 939,48355,Constanta
940,Energy Monitor 940,47790,Munich
941,Environmental Sensor 941,21707,Timisoara
942,Environmental Sensor 942,61201,Sibiu
943,Environmental Sensor 943,40843,Barcelona
944,Humidity Sensor 944,62685,Warsaw
945,Water Sensor 945,22688,Craiova
946,Air Quality Sensor 946,16281,Bucharest
947,Environmental Sensor 947,12558,Brasov
948,Humidity Sensor 948,24750,Vienna
949,Energy Monitor 949,46179,Vienna
950,Motion Sensor 950,41300,Craiova
951,Water Sensor 951,7669,Barcelona
952,Environmental Sensor 952,49264,Cluj-Napoca
953,IoT Gateway 953,83072,Munich
954,Water Sensor 954,70907,Paris
955,Energy Monitor 955,76692,Bucharest
956,Smart Light 956,13612,Constanta
957,Energy Monitor 957,7570,Timisoara
958,Energy Monitor 958,37943,Sibiu
959,Motion Sensor 959,12657,Prague
960,Motion Sensor 960,28961,Barcelona
961,IoT Gateway 961,75691,Warsaw
962,Smart Meter 962,34548,Prague
963,Smart Thermostat 963,89300,Paris
964,IoT Gateway 964,68734,Sibiu
965,Smart Lock 965,6454,Berlin
966,Temperature Sensor 966,35116,Warsaw
967,Humidity Sensor 967,33990,Amsterdam
968,Energy Monitor 968,93305,Iasi
969,Smart Meter 969,13778,Craiova
970,Motion Sensor 970,30855,Budapest
971,Security Camera 971,11701,Oradea
972,Water Sensor 972,76168,Prague
973,Air Quality Sensor 973,72219,Iasi
974,Energy Monitor 974,2346,Paris
975,Humidity Sensor 975,59282,Craiova
976,Energy Monitor 976,69727,Iasi
977,GPS Tracker 977,36477,Craiova
978,Industrial Sensor 978,2474,Vienna
979,Humidity Sensor 979,65274,Paris
980,Humidity Sensor 980,14177,Warsaw
981,Smart Light 981,81563,Warsaw
982,Water Sensor 982,83346,Vienna
983,Environmental Sensor 983,54819,Munich
984,Motion Sensor 984,29070,Arad
985,Temperature Sensor 985,17815,Iasi
986,Motion Sensor 986,81822,Oradea
987,Temperature Sensor 987,43768,Budapest
988,Smart Lock 988,10243,Barcelona
989,IoT Gateway 989,44281,Budapest
990,Industrial Sensor 990,47323,Brasov
991,Smart Thermostat 991,95537,Munich
992,Energy Monitor 992,364,Constanta
993,Smart Meter 993,21215,Iasi
994,Smart Meter 994,53319,Sibiu
995,Smart Thermostat 995,33754,Craiova
996,Security Camera 996,52931,Warsaw
997,Water Sensor 997,65936,Barcelona
998,Environmental Sensor 998,85445,Madrid
999,Industrial Sensor 999,61926,Prague
1000,Motion Sensor 1000,49615,Berlin
1001,Environmental Sensor 1001,29777,Munich
1002,Motion Sensor 1002,63511,Barcelona
1003,Industrial Sensor 1003,27333,Bucharest
1004,Smart Lock 1004,30807,Vienna
1005,Humidity Sensor 1005,43489,Craiova
1006,Temperature Sensor 1006,22750,Vienna
1007,Water Sensor 1007,54508,Craiova
1008,IoT Gateway 1008,39031,Sibiu
1009,Air Quality Sensor 1009,38112,Cluj-Napoca
1010,Smart Light 1010,20753,Arad
1011,Temperature Sensor 1011,55893,Sibiu
1012,GPS Tracker 1012,47225,Brasov
1013,Motion Sensor 1013,65160,Paris
1014,Humidity Sensor 1014,77959,Brasov
1015,Motion Sensor 1015,69160,Oradea
1016,Humidity Sensor 1016,61187,Brasov
1017,GPS Tracker 1017,36265,Iasi
1018,Smart Light 1018,29857,Constanta
1019,Industrial Sensor 1019,61892,Vienna
1020,Humidity Sensor 1020,48607,Warsaw
1021,Industrial Sensor 1021,53140,Craiova
1022,Motion Sensor 1022,62330,Madrid
1023,Industrial Sensor 1023,77030,Craiova
1024,Smart Lock 1024,65167,Brasov
1025,Industrial Sensor 1025,72700,Arad
1026,Smart Thermostat 1026,45402,Brasov
1027,Smart Thermostat 1027,24525,Iasi
1028,Motion Sensor 1028,78301,Warsaw
1029,Smart Thermostat 1029,71575,Berlin
1030,Energy Monitor 1030,74971,Prague
1031,Smart Lock 1031,33916,Arad
1032,Environmental Sensor 1032,71581,Timisoara
1033,Energy Monitor 1033,82898,Budapest
1034,Air Quality Sensor 1034,30823,Munich
1035,Industrial Sensor 1035,61734,Warsaw
1036,GPS Tracker 1036,76872,Craiova
1037,Motion Sensor 1037,70433,Munich
1038,Motion Sensor 1038,73043,Iasi
1039,Water Sensor 1039,58204,Cluj-Napoca
1040,Environmental Sensor 1040,64872,Oradea
1041,Humidity Sensor 1041,80909,Brasov
1042,GPS Tracker 1042,71876,Munich
1043,Smart Light 1043,84843,Arad
1044,Energy Monitor 1044,94666,Amsterdam
1045,IoT Gateway 1045,57553,Oradea
1046,Environmental Sensor 1046,1390,Barcelona
1047,Motion Sensor 1047,80882,Constanta
1048,Motion Sensor 1048,20082,Craiova
1049,Security Camera 1049,72712,Madrid
1050,Water Sensor 1050,5764,Constanta
1051,Air Quality Sensor 1051,35128,Arad
1052,GPS Tracker 1052,71204,Sibiu
1053,Humidity Sensor 1053,11098,Craiova
1054,Smart Meter 1054,51879,Constanta
1055,Environmental Sensor 1055,96976,Craiova
1056,GPS Tracker 1056,50628,Madrid
1057,Temperature Sensor 1057,53895,Prague
1058,Smart Thermostat 1058,7969,Timisoara
1059,Air Quality Sensor 1059,96965,Barcelona
1060,Motion Sensor 1060,65936,Oradea
1061,Energy Monitor 1061,49215,Berlin
1062,Smart Light 1062,96639,Budapest
1063,Temperature Sensor 1063,40215,Munich
1064,GPS Tracker 1064,35922,Vienna
1065,Humidity Sensor 1065,46939,Prague
1066,Energy Monitor 1066,99933,Vienna
1067,Air Quality Sensor 1067,87543,Oradea
1068,Environmental Sensor 1068,11421,Craiova
1069,Smart Lock 1069,2367,Brasov
1070,Security Camera 1070,2438,Iasi
1071,Humidity Sensor 1071,51207,Cluj-Napoca
1072,Smart Meter 1072,51080,Craiova
1073,Smart Light 1073,47945,Timisoara
1074,Temperature Sensor 1074,5691,Warsaw
1075,Smart Lock 1075,23700,Paris
1076,Air Quality Sensor 1076,2248,Oradea
1077,Air Quality Sensor 1077,68914,Sibiu
1078,GPS Tracker 1078,20386,Craiova
1079,Smart Thermostat 1079,29355,Vienna
1080,Industrial Sensor 1080,3562,Arad
1081,Environmental Sensor 1081,32661,Bucharest
1082,IoT Gateway 1082,7688,Budapest
1083,Energy Monitor 1083,87415,Madrid
1084,Smart Light 1084,7821,Brasov
1085,Security Camera 1085,56787,Arad
1086,Water Sensor 1086,46964,Berlin
1087,Environmental Sensor 1087,91298,Prague
1088,Smart Meter 1088,13239,Bucharest
1089,Water Sensor 1089,55687,Cluj-Napoca
1090,Energy Monitor 1090,9456,Constanta
1091,Temperature Sensor 1091,22878,Amsterdam
1092,Energy Monitor 1092,56987,Oradea
1093,Smart Thermostat 1093,68882,Barcelona
1094,GPS Tracker 1094,48157,Vienna
1095,Environmental Sensor 1095,60063,Craiova
1096,Security Camera 1096,92450,Paris
1097,Humidity Sensor 1097,86119,Iasi
1098,Smart Light 1098,42226,Timisoara
1099,GPS Tracker 1099,71023,Amsterdam
1100,Temperature Sensor 1100,49740,Oradea
1101,Motion Sensor 1101,74480,Vienna
1102,Humidity Sensor 1102,10858,Timisoara
1103,Smart Light 1103,17034,Oradea
1104,Humidity Sensor 1104,96520,Arad
1105,Smart Light 1105,59881,Bucharest
1106,Temperature Sensor 1106,90475,Paris
1107,Environmental Sensor 1107,2435,Iasi
1108,Smart Thermostat 1108,91733,Munich
1109,Smart Meter 1109,71376,Vienna
1110,GPS Tracker 1110,37204,Budapest
1111,Industrial Sensor 1111,67875,Arad
1112,Smart Meter 1112,72549,Craiova
1113,Smart Lock 1113,61168,Barcelona
1114,Smart Lock 1114,91555,Constanta
1115,Temperature Sensor 1115,63467,Brasov
1116,Air Quality Sensor 1116,19548,Craiova
1117,Smart Light 1117,86297,Paris
1118,Water Sensor 1118,2562,Arad
1119,IoT Gateway 1119,14067,Cluj-Napoca
1120,Industrial Sensor 1120,13429,Timisoara
1121,Water Sensor 1121,30097,Timisoara
1122,Environmental Sensor 1122,26748,Berlin
1123,Smart Meter 1123,6643,Bucharest
1124,Smart Lock 1124,76474,Prague
1125,Motion Sensor 1125,54456,Constanta
1126,Air Quality Sensor 1126,80832,Amsterdam
1127,Smart Lock 1127,28927,Budapest
1128,Smart Light 1128,60685,Amsterdam
1129,Environmental Sensor 1129,3241,Munich
1130,Smart Lock 1130,95363,Craiova
1131,IoT Gateway 1131,39738,Warsaw
1132,Security Camera 1132,57478,Barcelona
1133,Industrial Sensor 1133,35631,Oradea
1134,Security Camera 1134,57146,Cluj-Napoca
1135,Smart Light 1135,7965,Constanta
1136,GPS Tracker 1136,46948,Constanta
1137,Industrial Sensor 1137,15395,Munich
1138,GPS Tracker 1138,62091,Iasi
1139,Energy Monitor 1139,99766,Craiova
1140,Industrial Sensor 1140,66139,Brasov
1141,Smart Light 1141,83726,Bucharest
1142,Motion Sensor 1142,13761,Munich
1143,Temperature Sensor 1143,40402,Prague
1144,Air Quality Sensor 1144,73780,Warsaw
1145,Industrial Sensor 1145,10792,Sibiu
1146,Air Quality Sensor 1146,54608,Paris
1147,Smart Meter 1147,70087,Barcelona
1148,Industrial Sensor 1148,79811,Brasov
1149,Smart Lock 1149,26287,Craiova
1150,Smart Meter 1150,28650,Amsterdam
1151,IoT Gateway 1151,29065,Constanta
1152,GPS Tracker 1152,31271,Paris
1153,Humidity Sensor 1153,30075,Oradea
1154,Industrial Sensor 1154,67842,Craiova
1155,IoT Gateway 1155,46044,Brasov
1156,Smart Light 1156,29572,Paris
1157,GPS Tracker 1157,44648,Iasi
1158,Smart Light 1158,60667,Oradea
1159,Smart Lock 1159,33473,Craiova
1160,Energy Monitor 1160,23573,Barcelona
1161,Industrial Sensor 1161,74776,Prague
1162,IoT Gateway 1162,42336,Barcelona
1163,Smart Thermostat 1163,62691,Sibiu
1164,Temperature Sensor 1164,15773,Prague
1165,Humidity Sensor 1165,64181,Vienna
1166,GPS Tracker 1166,91238,Vienna
1167,IoT Gateway 1167,89004,Paris
1168,Environmental Sensor 1168,6821,Vienna
1169,Smart Meter 1169,38527,Constanta
1170,Air Quality Sensor 1170,18216,Iasi
1171,Smart Light 1171,8951,Bucharest
1172,Energy Monitor 1172,2797,Berlin
1173,Motion Sensor 1173,42953,Cluj-Napoca
1174,Humidity Sensor 1174,39339,Iasi
1175,Smart Thermostat 1175,40237,Paris
1176,Air Quality Sensor 1176,63206,Constanta
1177,Environmental Sensor 1177,71317,Iasi
1178,Smart Thermostat 1178,51347,Madrid
1179,GPS Tracker 1179,23018,Munich
1180,Air Quality Sensor 1180,95666,Iasi
1181,Security Camera 1181,86959,Munich
1182,Motion Sensor 1182,30680,Madrid
1183,Energy Monitor 1183,85724,Prague
1184,Smart Meter 1184,20907,Paris
1185,Energy Monitor 1185,6996,Paris
1186,Motion Sensor 1186,45915,Oradea
1187,Smart Meter 1187,40626,Munich
1188,Industrial Sensor 1188,22091,Budapest
1189,Smart Thermostat 1189,81453,Amsterdam
1190,Security Camera 1190,91870,Sibiu
1191,Industrial Sensor 1191,27426,Iasi
1192,Motion Sensor 1192,67965,Craiova
1193,Smart Light 1193,51013,Berlin
1194,GPS Tracker 1194,37730,Iasi
1195,Smart Light 1195,24870,Vienna
1196,IoT Gateway 1196,92816,Berlin
1197,IoT Gateway 1197,69332,Berlin
1198,Smart Meter 1198,17699,Oradea
1199,Motion Sensor 1199,70949,Madrid
1200,Industrial Sensor 1200,67743,Barcelona
1201,Smart Lock 1201,95160,Amsterdam
1202,Smart Thermostat 1202,39336,Berlin
1203,Air Quality Sensor 1203,44957,Warsaw
1204,Motion Sensor 1204,52869,Paris
1205,Smart Meter 1205,64309,Budapest
1206,Security Camera 1206,16776,Oradea
1207,Water Sensor 1207,57048,Cluj-Napoca
1208,Environmental Sensor 1208,87499,Cluj-Napoca
1209,Smart Lock 1209,51092,Sibiu
1210,GPS Tracker 1210,17212,Cluj-Napoca
1211,Water Sensor 1211,45355,Madrid
1212,Smart Lock 1212,15156,Cluj-Napoca
1213,Temperature Sensor 1213,83658,Craiova
1214,GPS Tracker 1214,28002,Budapest
1215,Security Camera 1215,99012,Bucharest
1216,Smart Meter 1216,97280,Barcelona
1217,Water Sensor 1217,35176,Oradea
